Distance from Center (cmd=annotatePeaks.pl ../txt/PDXConsensus.txt hg19 -size 6000 -hist 25 -d PDX01 PDX03 PDX04 PDX05)	PDX01 Coverage	PDX01 + Tags	PDX01 - Tags	PDX03 Coverage	PDX03 + Tags	PDX03 - Tags	PDX04 Coverage	PDX04 + Tags	PDX04 - Tags	PDX05 Coverage	PDX05 + Tags	PDX05 - Tags
-1600	0.812789354525716	0.00294580233793836	0.00310478214665249	0.511866808359901	0.00178533475026568	0.00200850159404889	0.506704049562484	0.0012624867162593	0.00131987247608927	0.545827590197916	0.00178150903294367	0.00206206163655685
-1575	0.790833063808163	0.00289904357066949	0.00359107332624866	0.503010981225647	0.00208289054197662	0.00241020191285867	0.526544870780292	0.00229543039319873	0.00206588735387885	0.52777222461885	0.00178150903294368	0.00240340063761955
-1550	0.735332440049904	0.00241275239107332	0.00369394261424016	0.462628409493447	0.00181509032943677	0.00185972369819341	0.523492436746783	0.00241020191285866	0.0026971307120085	0.489809661093635	0.00178618490967056	0.00193581296493092
-1525	0.697722127246688	0.00252497343251859	0.00324505844845908	0.460503010981226	0.00199362380446334	0.00175557917109458	0.515861351663011	0.00137725823591924	0.00189373007438895	0.446523079513053	0.001398087141339	0.00201997874601488
-1500	0.675969135517261	0.0029645058448459	0.00315154091392135	0.463691108749557	0.00202337938363444	0.00211264612114772	0.560121645148891	0.0026971307120085	0.00183634431455898	0.447101777127767	0.00185632306057386	0.0021134962805526
-1475	0.655639236704712	0.00288969181721572	0.00304867162592985	0.461211477151966	0.00160680127523911	0.00188947927736451	0.592172202500735	0.00327098831030818	0.00131987247608927	0.440273145274146	0.00162720510095643	0.00206206163655685
-1450	0.662348103312853	0.00312348565356003	0.00251562167906482	0.44881331916401	0.00178533475026568	0.00136875664187035	0.60438193863477	0.0025249734325186	0.00235281615302869	0.420481686850939	0.00145887353878852	0.00158512221041445
-1425	0.699145220163567	0.0034414452709883	0.00232858660998937	0.470421537371591	0.00187460148777896	0.00169606801275239	0.743267687159427	0.00499256110520723	0.00327098831030818	0.429740848686358	0.00193581296493092	0.00150563230605738
-1400	0.762777803446846	0.00418023379383633	0.00271200850159404	0.48919589089621	0.00214240170031881	0.00199362380446334	0.718848214891356	0.00091817215727949	0.00258235919234857	0.47603665786345	0.00230520722635494	0.00209946865037194
-1375	0.809333271727583	0.0036471838469713	0.002384697130712	0.522493800921006	0.00270775770456961	0.00217215727948991	0.666956836321704	0.00229543039319873	0.00177895855472901	0.468050630780401	0.00167863974495218	0.00195451647183847
-1350	0.886383588227144	0.0046665249734325	0.00291774707757704	0.554374778604322	0.00273751328374071	0.00174070138150903	0.651694666154159	0.00229543039319873	0.00212327311370882	0.492934628213088	0.00223039319872476	0.00157109458023379
-1325	0.958758027999819	0.00461041445270987	0.0034414452709883	0.59192348565356	0.00249946865037195	0.0022316684378321	0.605908155651525	0.00109032943676939	0.00447608926673751	0.541660967371978	0.0024548352816153	0.00186099893730074
-1300	1.01873122949684	0.00537725823591922	0.00331987247608926	0.623095997166136	0.00269287991498406	0.00214240170031881	0.523492436746783	0.00298405951115834	0.00246758767268863	0.585526246567272	0.00280552603613177	0.00245015940488841
-1275	1.06264381093195	0.00505929861849095	0.0037126461211477	0.646475380800567	0.00275239107332625	0.00249946865037195	0.60438193863477	0.00332837407013815	0.00149202975557917	0.60832693258699	0.0027260361317747	0.00182359192348565
-1250	1.08033082289886	0.00426439957492028	0.00398384697130711	0.63230605738576	0.00208289054197662	0.00239532412327312	0.610486806701788	0.00298405951115834	0.00275451647183847	0.645247840405721	0.00257173219978746	0.00244548352816153
-1225	1.0862264935545	0.0043953241232731	0.00457300743889478	0.624158696422246	0.00255897980871414	0.00255897980871414	0.660851968254686	0.00218065887353879	0.00223804463336876	0.662261550278302	0.00269798087141339	0.00247821466524973
-1200	1.08581989557825	0.00471328374070137	0.00442337938363442	0.624512929507616	0.00246971307120085	0.00285653560042508	0.717321997874601	0.00258235919234857	0.00229543039319873	0.671867930682549	0.00223974495217853	0.00287098831030818
-1175	1.08053412188699	0.00438597236981933	0.00424569606801274	0.631243358129649	0.00278214665249735	0.00226142401700319	0.73716281909241	0.00298405951115834	0.00246758767268863	0.70161298807883	0.00346014877789585	0.00282422954303932
-1150	1.06122071801507	0.00471328374070137	0.00360042507970243	0.63266029047113	0.00258873538788523	0.00261849096705633	0.746320121192936	0.00390223166843783	0.00229543039319873	0.710872149914249	0.00312348565356004	0.0024548352816153
-1125	1.03560504551126	0.00398384697130711	0.0041895855472901	0.614240170031881	0.00232093517534538	0.0022316684378321	0.70663847875732	0.00160680127523911	0.00401700318809777	0.704622215675341	0.00247353878852284	0.00260446333687566
-1100	1.04292380908377	0.0040867162592986	0.0041895855472901	0.623804463336876	0.0024845908607864	0.00258873538788523	0.654747100187668	0.00177895855472901	0.00321360255047821	0.701728727601773	0.00254835281615303	0.00313283740701381
-1075	1.05573164533568	0.00457300743889478	0.00495642933049945	0.624512929507616	0.00258873538788523	0.00293092454835282	0.724953082958374	0.00350053134962806	0.00344314558979809	0.695015835271095	0.00264187035069075	0.00341339001062699
-1050	1.06020422307444	0.00492837407013814	0.00423634431455897	0.650371944739639	0.00325823591923486	0.00233581296493093	0.876048567617066	0.00608289054197662	0.00241020191285866	0.694205658610496	0.00334792773645058	0.00290371944739638
-1025	1.08927597837638	0.00529309245483526	0.00337598299681189	0.704569606801276	0.00322848034006376	0.00197874601487779	1.12024329029778	0.0064845908607864	0.00149202975557917	0.742237560631729	0.00314218916046758	0.00223506907545164
-1000	1.14315021022964	0.00495642933049945	0.00358172157279489	0.767268862911796	0.00371944739638682	0.00278214665249735	1.41938182558166	0.00682890541976621	0.00241020191285866	0.807977609663199	0.00402592986184909	0.00263719447396387
-975	1.20962897934668	0.00533985122210412	0.00501253985122209	0.784272051009565	0.00324335812964931	0.00239532412327312	1.50942862957017	0.0039596174282678	0.00579596174282678	0.830662556159974	0.00332922422954303	0.00244080765143464
-950	1.20800258744167	0.00471328374070136	0.00443273113708819	0.822883457314914	0.00331774707757705	0.00328799149840595	1.3476496257942	0.00200850159404888	0.00757492029755579	0.833093086141772	0.00256705632306057	0.00335727948990435
-925	1.18502980178349	0.00427375132837406	0.00492837407013813	0.784272051009565	0.00252922422954304	0.00379383634431456	1.10345490311348	0.00189373007438895	0.00826354941551541	0.785408402689367	0.00230988310308183	0.00483485653560041
-900	1.16490320195907	0.00474133900106268	0.0050405951115834	0.738221749911442	0.00235069075451648	0.00370456960680127	0.828735840097678	0.00154941551540914	0.00631243358129649	0.713418419418989	0.00243145589798087	0.00333390010626992
-875	1.10391350552142	0.00347885228480339	0.00548012752391071	0.667375132837407	0.00218703506907545	0.00296068012752391	0.604381938634771	0.0026971307120085	0.00344314558979809	0.647678370387518	0.00237066950053135	0.00290371944739638
-850	1.01913782747309	0.00304867162592985	0.00484420828905418	0.621679064824655	0.00224654622741764	0.00281190223166844	0.567752730232663	0.00407438894792774	0.00258235919234857	0.623720289138373	0.00281487778958554	0.00260446333687566
-825	0.961400914845451	0.00360042507970243	0.00409606801275238	0.573503365214311	0.00232093517534538	0.00241020191285866	0.564700296199154	0.00281190223166844	0.00206588735387885	0.612030597321157	0.0023519659936238	0.00246886291179596
